survey date,block ,row ,col ,pop ,mf ,rep ,height (cm) ,longest leaf (cm) ,herbivory (Y or N) ,wilting status ,notes 
5/15/2023,K2 ,44,D ,YO11 ,5,2,,,,,
5/15/2023,M1 ,1,A ,YO11 ,4,7,,,,,
5/15/2023,M1 ,1,B ,SQ1 ,1,10,,,,,
5/15/2023,M1 ,2,A ,YO7 ,3,3,,,,,
5/15/2023,M1 ,2,B ,WL2 ,4,7,,,,,
5/15/2023,M1 ,3,A ,CC ,6,7,,,,,
5/15/2023,M1 ,3,B ,FR ,4,4,,,,,
5/15/2023,M1 ,4,A ,LV1 ,4,8,,,,,
5/15/2023,M1 ,4,B ,CP3 ,7,10,,,,,
5/15/2023,M1 ,5,A ,DPR ,5,7,,,,,
5/15/2023,M1 ,5,B ,LV3 ,5,7,,,,,
5/15/2023,M1 ,6,A ,YO4 ,4,11,13.3,3.9,Y ,N ,
5/15/2023,M1 ,6,B ,YO11 ,3,1,,,,,
5/15/2023,M1 ,7,A ,SC ,1,10,,,,,
5/15/2023,M1 ,7,B ,WV ,3,8,,,,,
5/15/2023,M1 ,8,A ,LVTR1 ,5,5,,,,,
5/15/2023,M1 ,8,B ,TM2 ,6,9,,,,,
5/15/2023,M1 ,9,A ,YO11 ,7,8,,,,,
5/15/2023,M1 ,9,B ,LV1 ,5,11,,,,,
5/15/2023,M1 ,10,A ,YO7 ,7,6,,,,,
5/15/2023,M1 ,10,B ,WL2 ,6,8,,,,,
5/15/2023,M1 ,11,A ,IH ,2,11,,,,,
5/15/2023,M1 ,11,B ,CP2 ,4,12,,,,,
5/15/2023,M1 ,12,A ,FR ,5,12,,,,,
5/15/2023,M1 ,12,B ,SQ3 ,5,10,,,,,
5/15/2023,M1 ,13,A ,SQ1 ,5,2,,,,,
5/15/2023,M1 ,13,B ,LV3 ,4,11,1.4,3.8,N,W ,
5/15/2023,M1 ,14,A ,WV ,7,6,,,,,
5/15/2023,M1 ,14,B ,SQ3 ,1,6,0.4,3.8,Y ,W ,
5/15/2023,M1 ,15,A ,LV1 ,3,3,4.8,3.2,Y ,N ,
5/15/2023,M1 ,15,B ,WV ,6,3,,,,,
5/15/2023,M1 ,16,A ,YO4 ,7,5,3.8,2.6,N,N,
5/15/2023,M1 ,16,B ,WV ,1,1,,,,,
5/15/2023,M1 ,17,A ,LVTR1 ,2,10,,,,,
5/15/2023,M1 ,17,B ,LV1 ,7,3,,,,,
5/15/2023,M1 ,18,A ,YO4 ,6,2,,,,,
5/15/2023,M1 ,18,B ,TM2 ,3,7,,,,,
5/15/2023,M1 ,19,A ,WL1 ,5,13,,,,,
5/15/2023,M1 ,19,B ,SQ3 ,4,5,,,,,
5/15/2023,M1 ,20,A ,IH ,5,2,,,,,
5/15/2023,M1 ,20,B ,SQ3 ,7,2,,,,,
5/15/2023,M1 ,21,A ,SQ3 ,2,14,,,,,
5/15/2023,M1 ,21,B ,WV ,4,13,,,,,
5/15/2023,M1 ,22,A ,YO8 ,4,10,,,,,
5/15/2023,M1 ,22,B ,LVTR1 ,4,2,,,,,
5/15/2023,M2 ,23,A ,FR ,7,4,,,,,
5/15/2023,M2 ,23,B ,SQ3 ,7,12,4.4,5.8,Y ,N,
5/15/2023,M2 ,24,A ,SQ3 ,5,3,,,,,
5/15/2023,M2 ,24,B ,TM2 ,5,4,,,,,
5/15/2023,M2 ,25,A ,SQ2 ,2,11,,,,,
5/15/2023,M2 ,25,B ,SQ3 ,3,9,,,,,
5/15/2023,M2 ,26,A ,SQ1 ,4,7,,,,,
5/15/2023,M2 ,26,B ,CC ,5,4,,,,,
5/15/2023,M2 ,27,A ,WV ,3,1,,,,,
5/15/2023,M2 ,27,B ,YO4 ,5,7,,,,,
5/15/2023,M2 ,28,A ,SQ1 ,5,12,,,,,
5/15/2023,M2 ,28,B ,YO7 ,2,6,,,,,
5/15/2023,M2 ,29,A ,SC ,7,7,,,,,
5/15/2023,M2 ,29,B ,YO4 ,4,1,,,,,
5/15/2023,M2 ,30,A ,CP2 ,5,12,,,,,
5/15/2023,M2 ,30,B ,SC ,2,8,,,,,
5/15/2023,M2 ,31,A ,LVTR1 ,2,2,,,,,
5/15/2023,M2 ,31,B ,SQ2 ,1,6,,,,,
5/15/2023,M2 ,32,A ,LV1 ,1,6,,,,,
5/15/2023,M2 ,32,B ,YO8 ,5,6,,,,D,
5/15/2023,M2 ,33,A ,WV ,5,9,,,,,
5/15/2023,M2 ,33,B ,FR ,2,6,,,,,
5/15/2023,M2 ,34,A ,YO8 ,6,10,,,,,
5/15/2023,M2 ,34,B ,SQ2 ,7,12,,,,,
5/15/2023,M2 ,35,A ,YO7 ,3,12,,,,,
5/15/2023,M2 ,35,B ,YO8 ,4,3,,,,,
5/15/2023,M2 ,36,A ,FR ,3,8,,,,,
5/15/2023,M2 ,36,B ,WR ,1,13,,,,,
5/15/2023,M2 ,37,A ,LV3 ,3,11,,,,,
5/15/2023,M2 ,37,B ,YO8 ,2,9,,,,,
5/15/2023,M2 ,38,A ,WL1 ,5,4,,,,,
5/15/2023,M2 ,38,B ,SQ3 ,6,6,,,,,
5/15/2023,M2 ,39,A ,YO7 ,1,1,,,,,
5/15/2023,M2 ,39,B ,CP3 ,4,7,,,,,
5/15/2023,M2 ,40,A ,WL2 ,7,5,,,,,
5/15/2023,M2 ,40,B ,WL2 ,6,1,,,,,
5/15/2023,M2 ,41,A ,SQ1 ,3,1,,,,,
5/15/2023,M2 ,41,B ,IH ,3,8,,,,,
5/15/2023,M2 ,42,A ,LVTR1 ,4,11,,,,,
5/15/2023,M2 ,42,B ,CC ,4,11,,,,,
5/15/2023,M2 ,43,A ,CP2 ,7,5,,,,,
5/15/2023,M2 ,43,B ,WV ,1,10,,,,,
5/15/2023,M2 ,44,A ,SC ,3,13,,,,,
5/15/2023,M2 ,44,B ,DPR ,3,4,,,,,
5/15/2023,M1 ,1,C ,CP2 ,1,5,,,,,
5/15/2023,M1 ,1,D ,LVTR1 ,7,3,,,,,
5/15/2023,M1 ,2,C ,CP3 ,2,8,,,,,
5/15/2023,M1 ,2,D ,SQ2 ,2,2,,,,,
5/15/2023,M1 ,3,C ,CC ,3,1,,,,,
5/15/2023,M1 ,3,D ,CP2 ,2,12,,,,,
5/15/2023,M1 ,4,C ,LV1 ,1,13,,,,,
5/15/2023,M1 ,4,D ,YO4 ,2,1,,,,,
5/15/2023,M1 ,5,C ,DPR ,7,5,,,,,
5/15/2023,M1 ,5,D ,CP3 ,5,1,,,,,
5/15/2023,M1 ,6,C ,WL2 ,7,12,2.1,4.6,N ,N ,
5/15/2023,M1 ,6,D ,DPR ,1,13,,,,,
5/15/2023,M1 ,7,C ,YO4 ,3,5,,,,,
5/15/2023,M1 ,7,D ,SQ2 ,3,5,,,,,
5/15/2023,M1 ,8,C ,YO7 ,1,8,2.1,1.9,N ,N ,
5/15/2023,M1 ,8,D ,IH ,6,8,,,,,
5/15/2023,M1 ,9,C ,YO11 ,1,9,,,,,
5/15/2023,M1 ,9,D ,SQ2 ,7,1,,,,,
5/15/2023,M1 ,10,C ,TM2 ,4,5,,,,,
5/15/2023,M1 ,10,D ,CP2 ,6,8,,,,,
5/15/2023,M1 ,11,C ,WR ,2,10,,,,,
5/15/2023,M1 ,11,D ,IH ,1,8,,,,,
5/15/2023,M1 ,12,C ,YO7 ,4,9,2.4,3.6,Y ,N ,
5/15/2023,M1 ,12,D ,WV ,2,4,,,,,
5/15/2023,M1 ,13,C ,SQ2 ,4,11,3.1,3.1,Y ,N ,
5/15/2023,M1 ,13,D ,WL2 ,2,8,,,,,
5/15/2023,M1 ,14,C ,FR ,1,7,,,,,
5/15/2023,M1 ,14,D ,CP3 ,6,5,7.8,4,Y ,N,
5/15/2023,M1 ,15,C ,DPR ,3,12,,,,,
5/15/2023,M1 ,15,D ,SC ,3,4,,,,,
5/15/2023,M1 ,16,C ,YO8 ,3,4,,,,,
5/15/2023,M1 ,16,D ,LVTR1 ,1,4,3,3.2,N ,N,
5/15/2023,M1 ,17,C ,YO11 ,5,11,,,,,
5/15/2023,M1 ,17,D ,SQ3 ,2,9,,,,,
5/15/2023,M1 ,18,C ,YO8 ,5,13,,,,,
5/15/2023,M1 ,18,D ,SQ1 ,6,10,,,,,
5/15/2023,M1 ,19,C ,SC ,6,9,,,,,
5/15/2023,M1 ,19,D ,CP3 ,1,2,,,,,
5/15/2023,M1 ,20,C ,CP3 ,3,11,,,,,
5/15/2023,M1 ,20,D ,YO8 ,1,12,,,,,
5/15/2023,M1 ,21,C ,SQ1 ,3,9,,,,,
5/15/2023,M1 ,21,D ,TM2 ,7,13,,,,,
5/15/2023,M1 ,22,C ,CC ,1,3,,,,,
5/15/2023,M1 ,22,D ,YO7 ,6,2,,,,,
5/15/2023,M2 ,23,C ,YO11 ,6,11,,,,,
5/15/2023,M2 ,23,D ,SQ2 ,4,1,,,,,
5/15/2023,M2 ,24,C ,LV1 ,3,12,,,,,
5/15/2023,M2 ,24,D ,LV3 ,7,7,,,,,
5/15/2023,M2 ,25,C ,CP3 ,1,11,,,,,
5/15/2023,M2 ,25,D ,WL2 ,2,1,,,,,
5/15/2023,M2 ,26,C ,TM2 ,5,10,,,,,
5/15/2023,M2 ,26,D ,LVTR1 ,6,4,,,,,
5/15/2023,M2 ,27,C ,IH ,2,3,,,,,
5/15/2023,M2 ,27,D ,WL2 ,3,5,9.3,3.6,Y ,N ,
5/15/2023,M2 ,28,C ,CP3 ,5,11,,,,,
5/15/2023,M2 ,28,D ,DPR ,1,6,,,,,
5/15/2023,M2 ,29,C ,CP2 ,2,4,,,,,
5/15/2023,M2 ,29,D ,WV ,6,12,,,,,
5/15/2023,M2 ,30,C ,YO11 ,3,11,,,,,
5/15/2023,M2 ,30,D ,TM2 ,7,5,,,,,
5/15/2023,M2 ,31,C ,WV ,4,5,,,,,
5/15/2023,M2 ,31,D ,DPR ,4,10,,,,,
5/15/2023,M2 ,32,C ,LVTR1 ,3,6,,,,,
5/15/2023,M2 ,32,D ,CP3 ,3,4,,,,,
5/15/2023,M2 ,33,C ,YO8 ,1,4,,,,,
5/15/2023,M2 ,33,D ,WR ,3,6,,,,,
5/15/2023,M2 ,34,C ,LV1 ,7,12,,,,,
5/15/2023,M2 ,34,D ,LV1 ,6,8,,,,,
5/15/2023,M2 ,35,C ,SC ,1,1,,,,,
5/15/2023,M2 ,35,D ,YO4 ,2,11,,,,,
5/15/2023,M2 ,36,C ,YO11 ,1,2,,,,,
5/15/2023,M2 ,36,D ,SQ2 ,5,10,,,,,
5/15/2023,M2 ,37,C ,LV1 ,2,9,,,,,
5/15/2023,M2 ,37,D ,YO4 ,1,6,,,,,
5/15/2023,M2 ,38,C ,SQ3 ,2,2,,,,,
5/15/2023,M2 ,38,D ,YO7 ,5,8,,,,,
5/15/2023,M2 ,39,C ,CP2 ,4,3,0.8,0.9,N ,W,
5/15/2023,M2 ,39,D ,FR ,5,2,,,,,
5/15/2023,M2 ,40,C ,CP3 ,7,3,,,,,
5/15/2023,M2 ,40,D ,YO4 ,6,11,,,,,
5/15/2023,M2 ,41,C ,LV1 ,5,4,,,,,
5/15/2023,M2 ,41,D ,IH ,5,13,,,,,
5/15/2023,M2 ,42,C ,CC ,7,9,,,,,
5/15/2023,M2 ,42,D ,DPR ,2,13,,,,,
5/15/2023,M2 ,43,C ,YO11 ,5,4,,,,,
5/15/2023,M2 ,43,D ,BH ,1,6,,,,,
5/15/2023,M2 ,44,C ,YO11 ,2,7,,,,,
5/15/2023,M2 ,44,D ,YO7 ,6,12,,,,,
5/15/2023,N1 ,1,A ,YO4 ,7,7,,,,,
5/15/2023,N1 ,1,B ,YO11 ,4,9,,,,,
5/15/2023,N1 ,2,A ,DPR ,7,7,,,,,
5/15/2023,N1 ,2,B ,CP3 ,2,10,,,,,
5/15/2023,N1 ,3,A ,WV ,1,3,,,,,
5/15/2023,N1 ,3,B ,WL2 ,2,10,,,,,
5/15/2023,N1 ,4,A ,YO11 ,1,11,,,,,
5/15/2023,N1 ,4,B ,CP2 ,1,8,18.2,8.2,Y ,N ,
5/15/2023,N1 ,5,A ,YO11 ,7,10,,,,,
5/15/2023,N1 ,5,B ,DPR ,2,3,,,,,
5/15/2023,N1 ,6,A ,SQ3 ,4,7,,,,,
5/15/2023,N1 ,6,B ,WV ,6,5,,,,,
5/15/2023,N1 ,7,A ,WR ,1,2,3.3,1.8,Y ,N ,
5/15/2023,N1 ,7,B ,WV ,7,8,,,,,
5/15/2023,N1 ,8,A ,WV ,2,6,,,,,
5/15/2023,N1 ,8,B ,YO8 ,2,1,,,,,
5/15/2023,N1 ,9,A ,WL2 ,6,10,,,,,
5/15/2023,N1 ,9,B ,YO7 ,3,5,,,,,
5/15/2023,N1 ,10,A ,SQ2 ,2,4,,,,,
5/15/2023,N1 ,10,B ,LV1 ,5,13,,,,,
5/15/2023,N1 ,11,A ,LVTR1 ,7,7,,,,,
5/15/2023,N1 ,11,B ,YO11 ,6,1,,,,,
5/15/2023,N1 ,12,A ,WR ,2,12,,,,,
5/15/2023,N1 ,12,B ,LVTR1 ,5,7,,,,,
5/15/2023,N1 ,13,A ,SQ1 ,6,12,,,,,
5/15/2023,N1 ,13,B ,YO4 ,2,4,,,,,
5/15/2023,N1 ,14,A ,CC ,1,5,,,,,
5/15/2023,N1 ,14,B ,SQ3 ,5,12,2.1,5.6,Y ,N ,
5/15/2023,N1 ,15,A ,YO4 ,3,7,,,,,
5/15/2023,N1 ,15,B ,SQ3 ,2,11,,,,,
5/15/2023,N1 ,16,A ,IH ,3,1,,,,,
5/15/2023,N1 ,16,B ,YO8 ,7,5,,,,,
5/15/2023,N1 ,17,A ,CP2 ,3,9,,,,,
5/15/2023,N1 ,17,B ,LV1 ,7,5,,,,,
5/15/2023,N1 ,18,A ,CP3 ,6,7,,,,,
5/15/2023,N1 ,18,B ,DPR ,5,9,,,,,
5/15/2023,N1 ,19,A ,CC ,5,2,,,,,
5/15/2023,N1 ,19,B ,YO7 ,6,4,,,,,
5/15/2023,N1 ,20,A ,WV ,3,10,,,,,
5/15/2023,N1 ,20,B ,TM2 ,6,11,,,,,
5/15/2023,N1 ,21,A ,YO7 ,7,8,1.6,2.1,N ,N,
5/15/2023,N1 ,21,B ,CP3 ,5,3,,,,,
5/15/2023,N1 ,22,A ,LVTR1 ,1,6,,,,,
5/15/2023,N1 ,22,B ,YO8 ,3,8,,,,,
5/15/2023,N2 ,23,A ,YO11 ,4,3,,,,,
5/15/2023,N2 ,23,B ,TM2 ,6,3,,,,,
5/15/2023,N2 ,24,A ,CC ,7,12,,,,,
5/15/2023,N2 ,24,B ,YO4 ,1,9,7.4,4.8,Y ,N ,
5/15/2023,N2 ,25,A ,LV1 ,2,12,,,,,
5/15/2023,N2 ,25,B ,LV3 ,2,11,,,,,
5/15/2023,N2 ,26,A ,SC ,6,13,,,,,
5/15/2023,N2 ,26,B ,WV ,1,13,,,,,
5/15/2023,N2 ,27,A ,LV3 ,2,13,,,,,
5/15/2023,N2 ,27,B ,IH ,6,3,,,,,
5/15/2023,N2 ,28,A ,SQ3 ,5,6,,,,,
5/15/2023,N2 ,28,B ,YO11 ,2,10,,,,,
5/15/2023,N2 ,29,A ,YO7 ,5,11,,,,,
5/15/2023,N2 ,29,B ,CP3 ,7,6,,,,,
5/15/2023,N2 ,30,A ,DPR ,6,12,,,,,
5/15/2023,N2 ,30,B ,WL2 ,7,8,7.3,3.5,Y ,N ,
5/15/2023,N2 ,31,A ,IH ,3,11,,,,,
5/15/2023,N2 ,31,B ,SQ3 ,3,12,,,,,
5/15/2023,N2 ,32,A ,SQ1 ,4,10,,,,,
5/15/2023,N2 ,32,B ,YO8 ,2,13,,,,,
5/15/2023,N2 ,33,A ,YO8 ,4,6,,,,,
5/15/2023,N2 ,33,B ,CC ,4,3,,,,,
5/15/2023,N2 ,34,A ,LV1 ,4,3,,,,,
5/15/2023,N2 ,34,B ,FR ,7,7,,,,,
5/15/2023,N2 ,35,A ,CP3 ,4,10,,,,,
5/15/2023,N2 ,35,B ,SQ2 ,5,13,,,,,
5/15/2023,N2 ,36,A ,CP3 ,6,1,,,,,
5/15/2023,N2 ,36,B ,CP2 ,4,8,,,,,
5/15/2023,N2 ,37,A ,YO4 ,5,10,,,,,
5/15/2023,N2 ,37,B ,CP2 ,2,7,15.3,6.8,Y ,N ,white Fungus-5/15 
5/15/2023,N2 ,38,A ,SQ2 ,3,1,,,,,
5/15/2023,N2 ,38,B ,LVTR1 ,5,1,,,,,
5/15/2023,N2 ,39,A ,YO8 ,6,13,,,,,
5/15/2023,N2 ,39,B ,TM2 ,7,8,,,,,
5/15/2023,N2 ,40,A ,YO7 ,2,11,,,,,
5/15/2023,N2 ,40,B ,WV ,3,4,,,,,
5/15/2023,N2 ,41,A ,LVTR1 ,6,8,,,,,
5/15/2023,N2 ,41,B ,WV ,7,2,,,,,
5/15/2023,N2 ,42,A ,WR ,3,10,,,,,
5/15/2023,N2 ,42,B ,FR ,3,11,,,,,
5/15/2023,N2 ,43,A ,SQ3 ,2,5,,,,,
5/15/2023,N2 ,43,B ,LVTR1 ,2,6,,,,,
5/15/2023,N2 ,44,A ,WL2 ,6,4,,,,,
5/15/2023,N2 ,44,B ,YO4 ,4,7,,,,,
5/15/2023,N1 ,1,C ,CP3 ,3,13,,,,,
5/15/2023,N1 ,1,D ,SQ3 ,1,8,,,,,
5/15/2023,N1 ,2,C ,TM2 ,4,7,,,,,
5/15/2023,N1 ,2,D ,CP2 ,5,3,,,,,
5/15/2023,N1 ,3,C ,CP2 ,6,11,,,,,
5/15/2023,N1 ,3,D ,CP3 ,7,12,,,,,
5/15/2023,N1 ,4,C ,TM2 ,5,11,,,,,
5/15/2023,N1 ,4,D ,FR ,1,5,,,,,
5/15/2023,N1 ,5,C ,CP3 ,1,4,,,,,
5/15/2023,N1 ,5,D ,LVTR1 ,4,4,,,,,
5/15/2023,N1 ,6,C ,LVTR1 ,2,12,,,,,
5/15/2023,N1 ,6,D ,YO7 ,4,11,,,,,
5/15/2023,N1 ,7,C ,SQ2 ,3,7,,,,,
5/15/2023,N1 ,7,D ,YO4 ,6,4,,,,,
5/15/2023,N1 ,8,C ,SQ1 ,3,11,,,,,
5/15/2023,N1 ,8,D ,SQ1 ,5,4,,,,,
5/15/2023,N1 ,9,C ,WL2 ,1,3,,,,,
5/15/2023,N1 ,9,D ,SC ,4,11,,,,,
5/15/2023,N1 ,10,C ,LV1 ,2,2,,,,,
5/15/2023,N1 ,10,D ,DPR ,4,1,,,,,
5/15/2023,N1 ,11,C ,SQ2 ,4,13,9.4,6.2,Y ,N ,
5/15/2023,N1 ,11,D ,SC ,3,6,,,,,
5/15/2023,N1 ,12,C ,FR ,4,6,,,,,
5/15/2023,N1 ,12,D ,WV ,5,2,,,,,
5/15/2023,N1 ,13,C ,YO7 ,1,10,,,,,
5/15/2023,N1 ,13,D ,YO8 ,4,12,,,,,
5/15/2023,N1 ,14,C ,YO4 ,4,13,,,,,
5/15/2023,N1 ,14,D ,LV1 ,3,5,,,,,
5/15/2023,N1 ,15,C ,WL2 ,5,2,,,,,
5/15/2023,N1 ,15,D ,YO8 ,6,3,,,,,
5/15/2023,N1 ,16,C ,IH ,5,4,,,,,
5/15/2023,N1 ,16,D ,LV3 ,3,4,,,,,
5/15/2023,N1 ,17,C ,IH ,1,2,,,,,
5/15/2023,N1 ,17,D ,LV1 ,4,10,,,,,
5/15/2023,N1 ,18,C ,SQ3 ,7,4,,,,,
5/15/2023,N1 ,18,D ,SQ1 ,2,2,,,,,
5/15/2023,N1 ,19,C ,IH ,6,10,,,,,
5/15/2023,N1 ,19,D ,LV3 ,4,4,,,,,
5/15/2023,N1 ,20,C ,YO11 ,3,4,,,,,
5/15/2023,N1 ,20,D ,WL1 ,3,7,,,,,
5/15/2023,N1 ,21,C ,FR ,2,13,,,,,
5/15/2023,N1 ,21,D ,SQ2 ,7,3,,,,,
5/15/2023,N1 ,22,C ,CC ,6,9,,,,,
5/15/2023,N1 ,22,D ,SC ,1,12,,,,,
5/15/2023,N2 ,23,C ,YO7 ,7,2,,,,,
5/15/2023,N2 ,23,D ,IH ,2,6,,,,,
5/15/2023,N2 ,24,C ,WV ,4,8,,,,,
5/15/2023,N2 ,24,D ,WL1 ,5,7,,,,,
5/15/2023,N2 ,25,C ,CP3 ,3,7,,,,,
5/15/2023,N2 ,25,D ,SQ2 ,4,7,,,,,
5/15/2023,N2 ,26,C ,LV1 ,1,9,,,,,
5/15/2023,N2 ,26,D ,SQ3 ,1,2,,,,,
5/15/2023,N2 ,27,C ,SQ2 ,1,9,,,,,
5/15/2023,N2 ,27,D ,SC ,7,10,,,,,
5/15/2023,N2 ,28,C ,FR ,5,6,,,,,
5/15/2023,N2 ,28,D ,DPR ,3,8,,,,,
5/15/2023,N2 ,29,C ,BH ,1,12,,,,,
5/15/2023,N2 ,29,D ,CP3 ,2,2,,,,,
5/15/2023,N2 ,30,C ,WV ,5,12,,,,,
5/15/2023,N2 ,30,D ,LVTR1 ,3,9,,,,,
5/15/2023,N2 ,31,C ,YO8 ,5,9,,,,,
5/15/2023,N2 ,31,D ,LV1 ,6,11,,,,,
5/15/2023,N2 ,32,C ,CP2 ,6,3,,,,,
5/15/2023,N2 ,32,D ,SQ3 ,6,9,,,,,
5/15/2023,N2 ,33,C ,CC ,3,11,,,,,
5/15/2023,N2 ,33,D ,YO7 ,4,3,,,,,
5/15/2023,N2 ,34,C ,TM2 ,1,1,,,,,
5/15/2023,N2 ,34,D ,YO7 ,1,4,,,,,
5/15/2023,N2 ,35,C ,TM2 ,4,1,,,,,
5/15/2023,N2 ,35,D ,YO11 ,7,4,,,,,
5/15/2023,N2 ,36,C ,DPR ,5,3,,,,,
5/15/2023,N2 ,36,D ,SC ,2,12,,,,,
5/15/2023,N2 ,37,C ,SQ1 ,6,5,,,,,
5/15/2023,N2 ,37,D ,FR ,2,7,,,,,
5/15/2023,N2 ,38,C ,LV3 ,2,12,,,,,
5/15/2023,N2 ,38,D ,WR ,2,4,,,,,
5/15/2023,N2 ,39,C ,LV1 ,5,7,,,,,
5/15/2023,N2 ,39,D ,DPR ,1,9,,,,,
5/15/2023,N2 ,40,C ,WL2 ,2,4,,,,,
5/15/2023,N2 ,40,D ,YO4 ,7,1,,,,,
5/15/2023,N2 ,41,C ,YO11 ,1,5,,,,,
5/15/2023,N2 ,41,D ,YO8 ,1,7,,,,,
5/15/2023,N2 ,42,C ,WL2 ,3,10,,,,,
5/15/2023,N2 ,42,D ,SQ1 ,3,5,,,,,
5/15/2023,N2 ,43,C ,YO4 ,3,1,,,,,
5/15/2023,N2 ,43,D ,YO11 ,5,7,,,,,
5/15/2023,N2 ,44,C ,SC ,1,4,,,,,
5/15/2023,N2 ,44,D ,CP2 ,7,10,,,,,
